Interface_Temp,Fan_FanTray1Fan1Sensor1,Fan_FanTray2Fan1Sensor1,Fan_FanTray3Fan1Sensor1,Fan_FanTray4Fan1Sensor1,rack_unit,Device_local_sn,SFP_manufacturer,SFP_model,fan_speed_mean
62.7,16949,16949,16574,16304,5,JPE22230147,Intel Corp,SPTSHP2PMCDF,16694.0
62.7,15151,15151,15228,15228,1,SGD21470636,Accelight,AQP100C-C-LRL,15189.5
62.7,12448,12448,12500,12552,5,SGD21301599,AOI,AQPLBCQ4EDMA1072,12487.0
62.7,15873,15789,15706,15789,39,JPA22242247,Intel Corp,SPTSHP2PMCDF,15789.25
62.7,16129,15957,15957,15384,15,JPA22231676,Intel Corp,SPTSHP2PMCDF,15856.75
62.7,13953,14423,14423,14423,34,JPA22473719,Intel Corp,SPTSHP2PMCDF,14305.5
62.7,16129,15957,15957,15384,15,JPA22231676,Intel Corp,SPTSHP2PMCDF,15856.75
62.7,13333,13392,13333,12987,40,JPE21045768,Intel Corp,SPTSHP2PMCDF,13261.25
62.7,12195,12244,12244,12195,3,SGD22057219,AOI,AQPLBCQ4EDMA1072,12219.5
62.7,15789,16042,16393,16129,6,JPA22231460,Intel Corp,SPTSHP2PMCDF,16088.25
62.7,12048,12096,12096,12096,7,SGD21470540,AOI,AQPA9N10ADLN0957,12084.0
62.7,14851,14563,15544,15306,3,JPA22364117,Intel Corp,SPTSHP2PMCDF,15066.0
62.7,16304,16393,16393,16129,6,JPE22201588,Intel Corp,SPTSHP2PMCDF,16304.75
62.7,13513,13513,13574,13513,1,SGD22074225,AOI,AQPLBCQ4EDMA1072,13528.25
62.7,13761,14851,14851,13636,9,JPE21071578,Intel Corp,SPTSHP2PMCDF,14274.75
62.7,14492,14851,14563,14778,38,JPE21071535,Intel Corp,SPTSHP2PMCDF,14671.0
62.7,14492,14851,14563,14778,38,JPE21071535,Intel Corp,SPTSHP2PMCDF,14671.0
62.7,12396,12396,12396,12396,2,JPE20481790,AOI,AQPLBCQ4EDMA1072,12396.0
62.7,15544,15228,15151,15706,33,JPA22231748,Intel Corp,SPTSHP2PMCDF,15407.25
62.7,13888,14492,14563,14423,24,JPE22230226,Intel Corp,SPTSHP2PMCDF,14341.5
62.7,15706,15306,15306,15228,21,JPE22230472,Intel Corp,SPTSHP2PMCDF,15386.5
62.7,13888,13824,13888,13953,21,JPA22231471,Finisar,FTCD4523E2PCM-4A,13888.25
62.7,13215,13636,13215,13274,11,JPE21045668,Intel Corp,SPTSHP2PMCDF,13335.0
62.7,15000,14925,15075,15228,24,JPE22230186,Intel Corp,SPTSHP2PMCDF,15057.0
62.7,14354,14354,14492,14423,34,JPE21071543,Intel Corp,SPTSHP2PMCDF,14405.75
62.7,14778,14925,14634,15000,3,JPA22480602,Intel Corp,SPTSHP2PMCDF,14834.25
62.7,15706,15957,15306,15463,9,JPA22231478,Intel Corp,SPTSHP2PMCDF,15608.0
62.7,13392,13888,13574,13392,39,JPE21033009,Intel Corp,SPTSHP2PMCDF,13561.5
62.7,14634,14705,15151,14851,9,JPE22230474,Intel Corp,SPTSHP2PMCDF,14835.25
62.7,13215,13157,13157,13157,1,SGD21302094,Finisar,FCBN425QF1C10-OR,13171.5
62.7,13274,13274,13274,13274,1,JPE21381313,AOI,AQPLBCQ4EDMA1072,13274.0
62.7,16216,16304,16042,16042,33,JPE21032980,Intel Corp,SPTSHP2PMCDF,16151.0
62.7,15789,15706,15706,15957,6,JPE22230171,Intel Corp,SPTSHP2PMCDF,15789.5
62.7,12987,12931,12987,12987,3,SGD22074873,AOI,AQPLBCQ4EDMA1072,12973.0
62.7,15625,14492,15384,15706,6,JPA22241934,Intel Corp,SPTSHP2PMCDF,15301.75
62.7,14634,14563,14285,14705,31,JPE22230165,Intel Corp,SPTSHP2PMCDF,14546.75
62.6,15228,15228,15151,15151,1,SGD22056998,Finisar,FCBN425QF1C02-OR,15189.5
62.6,16042,15873,15706,16216,6,JPA22364113,Intel Corp,SPTSHP2PMCDF,15959.25
62.6,15228,15463,15228,15151,10,JPA22231708,Intel Corp,SPTSHP2PMCDF,15267.5
62.6,14705,14423,14705,14563,6,JPE21045772,Intel Corp,SPTSHP2PMCDF,14599.0
62.6,14705,14423,14705,14563,6,JPE21045772,Intel Corp,SPTSHP2PMCDF,14599.0
62.6,17142,16574,17142,16853,4,JPA22231705,Intel Corp,SPTSHP2PMCDF,16927.75
62.6,15625,15873,15228,15384,3,JPA22242174,Intel Corp,SPTSHP2PMCDF,15527.5
62.6,16042,16042,15706,15957,32,JPE22230231,Intel Corp,SPTSHP2PMCDF,15936.75
62.6,15544,15463,15384,15706,12,JPA22231685,Intel Corp,SPTSHP2PMCDF,15524.25
62.6,13100,13157,13043,13100,1,JPE21301901,Accelight,AQP100C-C-LRL,13100.0
62.6,17142,16574,17142,16853,4,JPA22231705,Intel Corp,SPTSHP2PMCDF,16927.75
62.6,17142,16574,17142,16853,4,JPA22231705,Intel Corp,SPTSHP2PMCDF,16927.75
62.6,12244,12195,12244,12345,6,JPA22231448,Finisar,FTCD4523E2PCM-4A,12257.0
62.6,15873,15957,15873,15706,9,JPE22230151,Intel Corp,SPTSHP2PMCDF,15852.25
62.6,9118,8450,25500,9202,21,JPE22230233,Finisar,FTCD4523E2PCM-4A,13067.5
62.6,14705,14705,14705,14705,1,JPE21312037,Finisar,FCBN425QF1C10-OR,14705.0
62.6,15544,15228,15151,15706,33,JPA22231748,Intel Corp,SPTSHP2PMCDF,15407.25
62.6,15306,15306,15306,15151,21,JPE22230192,Intel Corp,SPTSHP2PMCDF,15267.25
62.6,15306,15306,15306,15151,21,JPE22230192,Intel Corp,SPTSHP2PMCDF,15267.25
62.6,14634,15544,15306,14778,9,JPA22241954,Intel Corp,SPTSHP2PMCDF,15065.5
62.6,14925,15000,14778,14925,38,JPA22242020,Intel Corp,SPTSHP2PMCDF,14907.0
62.6,14925,15000,14778,14925,38,JPA22242020,Intel Corp,SPTSHP2PMCDF,14907.0
62.6,12875,12931,12931,12931,3,SGD21301637,Finisar,FCBN425QF1C10-OR,12917.0
62.6,15306,15306,15306,15151,21,JPE22230192,Intel Corp,SPTSHP2PMCDF,15267.25
62.6,15706,15463,14925,15706,18,JPA22231435,Intel Corp,SPTSHP2PMCDF,15450.0
62.6,15957,16042,15873,16216,34,JPE21032858,Intel Corp,SPTSHP2PMCDF,16022.0
62.6,15706,15463,14925,15706,18,JPA22231435,Intel Corp,SPTSHP2PMCDF,15450.0
62.6,12931,12711,12875,12820,3,JPE22201668,Intel Corp,SPTSHP2PMCDF,12834.25
62.6,12345,12396,12295,12345,4,SGD22057297,Finisar,FCBN425QF1C02-OR,12345.25
62.6,13888,14285,13953,14218,6,JPA22473529,Intel Corp,SPTSHP2PMCDF,14086.0
62.6,14778,14925,14634,15000,3,JPA22480602,Intel Corp,SPTSHP2PMCDF,14834.25
62.6,12096,12048,12096,12000,5,JPE20462160,Finisar,FCBN425QF1C02-OR,12060.0
62.6,15306,15306,15306,15151,21,JPE22230192,Intel Corp,SPTSHP2PMCDF,15267.25
62.6,14150,13888,14084,14018,33,JPA22473494,Intel Corp,SPTSHP2PMCDF,14035.0
62.6,12765,12765,12820,12765,6,SGD21302156,AOI,AQPLBCQ4EDMA1072,12778.75
62.6,13452,13824,13953,13392,4,JPA22473707,Intel Corp,SPTSHP2PMCDF,13655.25
62.6,15789,15957,15706,15706,12,JPE22230142,Intel Corp,SPTSHP2PMCDF,15789.5
62.6,14150,14150,14084,14084,18,JPE22230130,Intel Corp,SPTSHP2PMCDF,14117.0
62.6,13761,13698,13698,13698,1,SGD22057173,AOI,AQPLBCQ4EDMA1072,13713.75
62.6,14634,14925,14563,14705,10,FGN2322031P,Intel Corp,SPTSHP2PMCDF,14706.75
62.6,12765,12765,12820,12765,6,SGD21302156,Accelight,AQP100C-C-LRL,12778.75
62.6,14925,14925,14925,14925,1,SGD22057077,AOI,AQPLBCQ4EDMA1072,14925.0
62.6,14851,15151,14778,15789,38,JPA22473511,Intel Corp,SPTSHP2PMCDF,15142.25
62.6,15306,15306,15306,15151,21,JPE22230192,Intel Corp,SPTSHP2PMCDF,15267.25
62.6,12000,12048,12048,12000,1,JPE22200539,O-NET,1AT-3Q4M10XX-14A,12024.0
62.6,16666,16483,16216,16393,3,JPE22230234,Intel Corp,SPTSHP2PMCDF,16439.5
62.6,14423,14492,14423,14285,3,JPE21312162,Accelight,AQP100C-C-LRL,14405.75
62.6,14634,14705,15151,14851,9,JPE22230474,Intel Corp,SPTSHP2PMCDF,14835.25
62.6,12987,13043,13043,13043,6,JPE21311968,Accelight,AQP100C-C-LRL,13029.0
62.6,17045,16949,16666,16666,12,JPA22364103,Intel Corp,SPTSHP2PMCDF,16831.5
62.6,12605,12658,12658,12711,6,SGD22075486,AOI,AQPLBCQ4EDMA1072,12658.0
62.6,15957,15706,16042,15873,39,JPE22230492,Intel Corp,SPTSHP2PMCDF,15894.5
62.6,15957,15706,16042,15873,39,JPE22230492,Intel Corp,SPTSHP2PMCDF,15894.5
62.6,15873,15306,15306,16042,9,JPA22241154,Intel Corp,SPTSHP2PMCDF,15631.75
62.6,12987,12875,12931,12875,1,JPE21312141,Accelight,AQP100C-C-LRL,12917.0
62.6,11904,12145,12000,11952,15,JPE22230182,Intel Corp,SPTSHP2PMCDF,12000.25
62.6,16759,16949,16853,16574,6,JPE22230487,Intel Corp,SPTSHP2PMCDF,16783.75
62.6,12195,12244,12244,12195,3,SGD22057219,AOI,AQPLBCQ4EDMA1072,12219.5
62.6,15463,15625,15384,15151,9,JPE22230198,Intel Corp,SPTSHP2PMCDF,15405.75
62.6,13953,14423,14423,14423,34,JPA22473719,Intel Corp,SPTSHP2PMCDF,14305.5
62.6,16304,16216,16304,16393,40,JPA22473683,Intel Corp,SPTSHP2PMCDF,16304.25
62.6,15384,15306,15384,15151,31,JPA22242180,Intel Corp,SPTSHP2PMCDF,15306.25
62.6,15151,15151,15228,15228,1,SGD21470636,Accelight,AQP100C-C-LRL,15189.5
62.6,13761,14851,14851,13636,9,JPE21071578,Intel Corp,SPTSHP2PMCDF,14274.75
62.6,16304,16574,16393,16483,21,JPE22201678,Intel Corp,SPTSHP2PMCDF,16438.5
62.5,14634,14705,15151,14851,9,JPE22230474,Intel Corp,SPTSHP2PMCDF,14835.25
62.5,13452,13513,13513,13513,2,SGD21492530,AOI,AQPLBCQ4EDMA1072,13497.75
62.5,9118,8450,25500,9202,21,JPE22230233,Finisar,FTCD4523E2PCM-4A,13067.5
62.5,16216,15384,15873,15706,10,JPA22473448,Intel Corp,SPTSHP2PMCDF,15794.75
62.5,9118,8450,25500,9202,21,JPE22230233,Finisar,FTCD4523E2PCM-4A,13067.5
62.5,13215,13636,13215,13274,11,JPE21045668,Intel Corp,SPTSHP2PMCDF,13335.0
62.5,14778,14925,14634,15000,3,JPA22480602,Intel Corp,SPTSHP2PMCDF,14834.25
62.5,14925,14925,15000,14563,10,JPA22242051,Intel Corp,SPTSHP2PMCDF,14853.25
62.5,13274,13274,13215,13333,23,JPE21392252,Finisar,FCBN425QF1C10-OR,13274.0
62.5,13100,13157,13043,13100,1,JPE21301901,Finisar,FCBN425QF1C02-OR,13100.0
62.5,12396,12396,12396,12396,2,JPE20481790,Finisar,FCBN425QF1C02-OR,12396.0
62.5,17751,17857,17751,18072,5,JPE21051872,Intel Corp,SPTSHP2PMCDF,17857.75
62.5,12195,12195,12145,12195,1,SGD21242698,Finisar,FCBN425QF1C10-OR,12182.5
62.5,15706,15706,16042,15706,12,JPE22201546,Intel Corp,SPTSHP2PMCDF,15790.0
62.5,14492,14851,14563,14778,38,JPE21071535,Intel Corp,SPTSHP2PMCDF,14671.0
62.5,12048,12048,12048,12048,1,SGD22056675,AOI,AQPLBCQ4EDMA1072,12048.0
62.5,15706,15625,15873,15306,9,JPE22201700,Intel Corp,SPTSHP2PMCDF,15627.5
62.5,16042,16042,16129,16042,38,JPA22231458,Intel Corp,SPTSHP2PMCDF,16063.75
62.5,13274,13274,13215,13215,1,SGD21302437,Finisar,FCBN425QF1C10-OR,13244.5
62.5,12931,12711,12875,12820,3,JPE22201668,Intel Corp,SPTSHP2PMCDF,12834.25
62.5,14851,15151,14778,15789,38,JPA22473511,Intel Corp,SPTSHP2PMCDF,15142.25
62.5,12605,12658,12658,12500,40,JPE21032979,Intel Corp,SPTSHP2PMCDF,12605.25
62.5,12820,12875,12875,12820,27,JPE21402458,Finisar,FCBN425QF1C02-OR,12847.5
62.5,16304,16216,16304,16393,40,JPA22473683,Intel Corp,SPTSHP2PMCDF,16304.25
62.5,15706,15789,15706,15706,6,JPA22231733,Intel Corp,SPTSHP2PMCDF,15726.75
62.5,15706,15789,15706,15706,6,JPA22231733,Intel Corp,SPTSHP2PMCDF,15726.75
62.5,15463,15625,15384,15151,9,JPE22230198,Intel Corp,SPTSHP2PMCDF,15405.75
62.5,15873,15789,15706,15789,39,JPA22242247,Intel Corp,SPTSHP2PMCDF,15789.25
62.5,15000,15075,15151,15000,11,JPA22241182,Intel Corp,SPTSHP2PMCDF,15056.5
62.5,12345,12552,12500,12605,1,SGD22057282,AOI,AQPLBCQ4EDMA1072,12500.5
62.5,15544,15463,15384,15706,12,JPA22231685,Intel Corp,SPTSHP2PMCDF,15524.25
62.5,13953,14423,14423,14423,34,JPA22473719,Intel Corp,SPTSHP2PMCDF,14305.5
62.5,15625,15463,15789,15789,6,JPA22242203,Intel Corp,SPTSHP2PMCDF,15666.5
62.5,15625,15463,15789,15789,6,JPA22242203,Intel Corp,SPTSHP2PMCDF,15666.5
62.5,17142,17241,16949,17241,5,JPE22200049,Intel Corp,SPTSHP2PMCDF,17143.25
62.5,15544,15228,15151,15706,33,JPA22231748,Intel Corp,SPTSHP2PMCDF,15407.25
62.5,12096,12145,12096,12195,9,JPE22230119,Finisar,FTCD4523E2PCM-4A,12133.0
62.5,12987,13043,13043,13100,2,SGD21068152,Finisar,FCBN425QF1C10-OR,13043.25
62.5,13100,13100,13157,13157,1,JPE20482206,AOI,AQPLBCQ4EDMA1072,13128.5
62.5,15873,15306,15306,16042,9,JPA22241154,Intel Corp,SPTSHP2PMCDF,15631.75
62.5,13824,13574,13824,13698,12,JPA22242168,Intel Corp,SPTSHP2PMCDF,13730.0
62.5,13888,14084,13888,13953,24,JPA22242052,Intel Corp,SPTSHP2PMCDF,13953.25
62.5,14851,14563,15544,15306,3,JPA22364117,Intel Corp,SPTSHP2PMCDF,15066.0
62.5,16304,16393,16393,16129,6,JPE22201588,Intel Corp,SPTSHP2PMCDF,16304.75
62.5,14851,14563,15544,15306,3,JPA22364117,Intel Corp,SPTSHP2PMCDF,15066.0
62.5,16304,16666,16574,16393,15,JPE22230201,Intel Corp,SPTSHP2PMCDF,16484.25
62.5,12765,12765,12820,12765,6,SGD21302156,Accelight,AQP100C-C-LRL,12778.75
62.5,14084,14084,14084,14018,1,JPE21410653,Finisar,FCBN425QF1C02-OR,14067.5
62.5,12765,12765,12820,12765,4,SGD21302386,Finisar,FCBN425QF1C10-OR,12778.75
62.5,12820,12820,12820,12931,31,JPE21032894,Intel Corp,SPTSHP2PMCDF,12847.75
62.5,16393,16216,16304,16304,6,JPE22230163,Intel Corp,SPTSHP2PMCDF,16304.25
62.5,15151,15151,15075,15306,5,JPE21045729,Intel Corp,SPTSHP2PMCDF,15170.75
62.5,15873,15706,15873,15789,24,JPE22230483,Intel Corp,SPTSHP2PMCDF,15810.25
62.5,12195,12345,12345,12295,23,JPE21392440,Finisar,FCBN425QF1C15-OR,12295.0
62.5,12931,12875,12987,12931,3,SGD21301988,Finisar,FCBN425QF1C02-OR,12931.0
62.5,14218,14218,14285,14285,2,SGD22074517,Finisar,FCBN425QF1C02-OR,14251.5
62.5,12048,12048,12048,12048,3,JPE21414173,Accelight,AQP100C-C-LRL,12048.0
62.5,12048,12048,12048,12048,3,JPE21414173,Finisar,FCBN425QF1C02-OR,12048.0
62.5,12048,12048,12048,12048,3,JPE21414173,Finisar,FCBN425QF1C02-OR,12048.0
62.5,16129,15544,15625,15706,38,JPA22231457,Intel Corp,SPTSHP2PMCDF,15751.0
62.5,13636,13574,13636,13636,4,JPE21311999,Finisar,FCBN425QF1C10-OR,13620.5
62.5,15789,15706,15873,15957,40,JPE22230499,Intel Corp,SPTSHP2PMCDF,15831.25
62.5,16759,16393,16216,16574,4,JPE21071500,Intel Corp,SPTSHP2PMCDF,16485.5
62.5,15228,15463,15228,15151,10,JPA22231708,Intel Corp,SPTSHP2PMCDF,15267.5
62.5,12345,12345,12345,12244,7,JPE21311906,Finisar,FCBN425QF1C10-OR,12319.75
62.5,14705,14563,14492,14492,40,JPE21071516,Intel Corp,SPTSHP2PMCDF,14563.0
62.5,15873,16216,16042,15957,9,JPA22362450,Intel Corp,SPTSHP2PMCDF,16022.0
62.5,14634,14563,14285,14705,31,JPE22230165,Intel Corp,SPTSHP2PMCDF,14546.75
62.5,13761,13953,13761,13636,32,JPE21032861,Intel Corp,SPTSHP2PMCDF,13777.75
62.5,15463,15625,14925,14778,38,JPE21045803,Intel Corp,SPTSHP2PMCDF,15197.75
62.5,12048,12048,12000,12096,29,SGD21301726,Finisar,FCBN425QF1C10-OR,12048.0
62.5,14492,14563,14492,14492,1,SGD21493003,Finisar,FCBN425QF1C02-OR,14509.75
62.5,14778,15000,14925,15151,21,JPE22200169,Intel Corp,SPTSHP2PMCDF,14963.5
62.5,15706,15228,15789,15306,15,JPA22231686,Intel Corp,SPTSHP2PMCDF,15507.25
62.5,14778,14925,14634,15000,3,JPA22480602,Intel Corp,SPTSHP2PMCDF,14834.25
62.5,14778,14492,14634,14925,24,JPE22230127,Intel Corp,SPTSHP2PMCDF,14707.25
62.5,12987,13043,13043,13043,6,JPE21311968,Finisar,FCBN425QF1C10-OR,13029.0
62.5,15625,14492,15384,15706,6,JPA22241934,Intel Corp,SPTSHP2PMCDF,15301.75
62.5,14705,14778,14634,14492,37,JPE22230484,Intel Corp,SPTSHP2PMCDF,14652.25
62.4,14492,14851,14563,14778,38,JPE21071535,Intel Corp,SPTSHP2PMCDF,14671.0
62.4,13824,13513,13953,13636,9,JPE21045690,Intel Corp,SPTSHP2PMCDF,13731.5
62.4,12195,12195,12145,12195,1,SGD21242698,Finisar,FCBN425QF1C02-OR,12182.5
62.4,13824,13513,13953,13636,9,JPE21045690,Intel Corp,SPTSHP2PMCDF,13731.5
62.4,14492,14851,14563,14778,38,JPE21071535,Intel Corp,SPTSHP2PMCDF,14671.0
62.4,15000,15000,15151,14925,39,JPE22230191,Intel Corp,SPTSHP2PMCDF,15019.0
62.4,15544,15463,15384,15706,12,JPA22231685,Intel Corp,SPTSHP2PMCDF,15524.25
62.4,14634,15544,15306,14778,9,JPA22241954,Intel Corp,SPTSHP2PMCDF,15065.5
62.4,13953,14423,14423,14423,34,JPA22473719,Intel Corp,SPTSHP2PMCDF,14305.5
62.4,15000,14925,15075,15228,24,JPE22230186,Intel Corp,SPTSHP2PMCDF,15057.0
62.4,15000,14925,15075,15228,24,JPE22230186,Intel Corp,SPTSHP2PMCDF,15057.0
62.4,15873,15789,15706,15789,39,JPA22242247,Intel Corp,SPTSHP2PMCDF,15789.25
62.4,16042,16042,15706,15957,32,JPE22230231,Intel Corp,SPTSHP2PMCDF,15936.75
62.4,14634,15544,15306,14778,9,JPA22241954,Intel Corp,SPTSHP2PMCDF,15065.5
62.4,14634,15544,15306,14778,9,JPA22241954,Intel Corp,SPTSHP2PMCDF,15065.5
62.4,12765,12765,12820,12765,4,SGD21302386,Finisar,FCBN425QF1C10-OR,12778.75
62.4,13215,13157,13157,13157,1,SGD21302094,AOI,AQPLBCQ4EDMA1072,13171.5
62.4,15873,15957,15873,15706,9,JPE22230151,Intel Corp,SPTSHP2PMCDF,15852.25
62.4,13888,14285,13953,14218,6,JPA22473529,Intel Corp,SPTSHP2PMCDF,14086.0
62.4,16304,16216,16042,16042,3,JPE20255064,Intel Corp,SPTSHP2PMCDF,16151.0
62.4,14851,14563,15544,15306,3,JPA22364117,Intel Corp,SPTSHP2PMCDF,15066.0
62.4,16759,16949,16853,16574,6,JPE22230487,Intel Corp,SPTSHP2PMCDF,16783.75
62.4,17751,17647,17543,17341,4,JPE21045675,Intel Corp,SPTSHP2PMCDF,17570.5
62.4,15706,15228,15789,15306,15,JPA22231686,Intel Corp,SPTSHP2PMCDF,15507.25
62.4,12820,12820,12820,12931,31,JPE21032894,Intel Corp,SPTSHP2PMCDF,12847.75
62.4,12244,12195,12244,12345,6,JPA22231448,Finisar,FTCD4523E2PCM-4A,12257.0
62.4,12605,12658,12658,12500,40,JPE21032979,Intel Corp,SPTSHP2PMCDF,12605.25
62.4,15463,15625,14925,14778,38,JPE21045803,Intel Corp,SPTSHP2PMCDF,15197.75
62.4,14218,14778,14851,14018,15,JPA22231445,Intel Corp,SPTSHP2PMCDF,14466.25
62.4,12605,12658,12658,12711,6,SGD22075486,Finisar,FCBN425QF1C02-OR,12658.0
62.4,15075,15228,14925,14925,6,JPA22231694,Intel Corp,SPTSHP2PMCDF,15038.25
62.4,14150,13888,14084,14018,33,JPA22473494,Intel Corp,SPTSHP2PMCDF,14035.0
62.4,16483,16483,16129,16304,9,JPA22331468,Intel Corp,SPTSHP2PMCDF,16349.75
62.4,12244,12195,12244,12345,6,JPA22231448,Finisar,FTCD4523E2PCM-4A,12257.0
62.4,16304,16042,15873,16129,9,JPA22231706,Intel Corp,SPTSHP2PMCDF,16087.0
62.4,15706,15463,14925,15706,18,JPA22231435,Intel Corp,SPTSHP2PMCDF,15450.0
62.4,12500,12875,12658,12765,33,JPE21032859,Intel Corp,SPTSHP2PMCDF,12699.5
62.4,12500,12875,12658,12765,33,JPE21032859,Intel Corp,SPTSHP2PMCDF,12699.5
62.4,12145,12096,12096,12145,24,JPE21392305,Finisar,FCBN425QF1C02-OR,12120.5
62.4,9118,8450,25500,9202,21,JPE22230233,Finisar,FTCD4523E2PCM-4A,13067.5
62.4,9118,8450,25500,9202,21,JPE22230233,Finisar,FTCD4523E2PCM-4A,13067.5
62.4,13513,13574,13574,13574,4,JPA22362582,Intel Corp,SPTSHP2PMCDF,13558.75
62.4,16129,14634,14925,14634,18,JPE22230157,Intel Corp,SPTSHP2PMCDF,15080.5
62.4,13824,13574,13824,13698,12,JPA22242168,Intel Corp,SPTSHP2PMCDF,13730.0
62.4,13888,14492,14563,14423,24,JPE22230226,Intel Corp,SPTSHP2PMCDF,14341.5
62.4,17500,17500,17500,17500,1,SGD22074868,AOI,AQPLBCQ4EDMA1072,17500.0
62.4,12448,12448,12500,12552,5,SGD21301599,Finisar,FCBN425QF1C10-OR,12487.0
62.4,14150,14150,14084,14084,18,JPE22230130,Intel Corp,SPTSHP2PMCDF,14117.0
62.4,15873,15789,16042,15706,31,JPA22364110,Intel Corp,SPTSHP2PMCDF,15852.5
62.4,13157,13157,13100,13157,3,SGD22075489,Finisar,FCBN425QF1C02-OR,13142.75
62.4,14285,14354,14354,14354,34,JPA22473383,Intel Corp,SPTSHP2PMCDF,14336.75
62.4,13274,13274,13215,13333,23,JPE21392252,Finisar,FCBN425QF1C10-OR,13274.0
62.4,15625,15463,15789,15789,6,JPA22242203,Intel Corp,SPTSHP2PMCDF,15666.5
62.4,15625,15463,15789,15789,6,JPA22242203,Intel Corp,SPTSHP2PMCDF,15666.5
62.4,15625,15463,15789,15789,6,JPA22242203,Intel Corp,SPTSHP2PMCDF,15666.5
62.4,14285,14354,14354,14354,34,JPA22473383,Intel Corp,SPTSHP2PMCDF,14336.75
62.4,15873,16216,16042,15957,9,JPA22362450,Intel Corp,SPTSHP2PMCDF,16022.0
62.4,16759,16666,16304,16574,3,JPE22230203,Intel Corp,SPTSHP2PMCDF,16575.75
62.4,15706,15463,14925,15706,18,JPA22231435,Intel Corp,SPTSHP2PMCDF,15450.0
62.4,12500,12552,12552,12552,1,SGD21520710,AOI,AQPLBCQ4EDMA1072,12539.0
62.4,12500,12552,12552,12552,1,SGD21520710,Finisar,FCBN425QF1C02-OR,12539.0
62.4,15228,15463,15228,15151,10,JPA22231708,Intel Corp,SPTSHP2PMCDF,15267.5
62.4,14778,15000,14925,15151,21,JPE22200169,Intel Corp,SPTSHP2PMCDF,14963.5
62.4,13761,13953,13761,13636,32,JPE21032861,Intel Corp,SPTSHP2PMCDF,13777.75
62.4,13761,13953,13761,13636,32,JPE21032861,Intel Corp,SPTSHP2PMCDF,13777.75
62.4,14423,14423,14423,14423,1,JPE21402353,Finisar,FCBN425QF1C02-OR,14423.0
62.4,16304,16393,16393,16129,6,JPE22201588,Intel Corp,SPTSHP2PMCDF,16304.75
62.4,13888,14084,13888,13953,24,JPA22242052,Intel Corp,SPTSHP2PMCDF,13953.25
62.4,14925,15000,14778,14925,38,JPA22242020,Intel Corp,SPTSHP2PMCDF,14907.0
62.4,14705,14778,14634,14492,37,JPE22230484,Intel Corp,SPTSHP2PMCDF,14652.25
62.4,15384,15463,15384,15151,12,JPE22230215,Intel Corp,SPTSHP2PMCDF,15345.5
62.4,13513,12552,13274,12244,40,JPE21032855,Intel Corp,SPTSHP2PMCDF,12895.75
62.4,16759,16393,16216,16574,4,JPE21071500,Intel Corp,SPTSHP2PMCDF,16485.5
62.4,16759,16949,16949,16666,18,JPA22231727,Intel Corp,SPTSHP2PMCDF,16830.75
62.4,13392,13274,13452,13333,31,JPE21051898,Intel Corp,SPTSHP2PMCDF,13362.75
62.4,15151,15151,15228,15228,1,SGD21470636,AOI,AQPA9N10ADLN1205,15189.5
62.4,14354,14354,14492,14423,34,JPE21071543,Intel Corp,SPTSHP2PMCDF,14405.75
62.4,16129,15544,15625,15706,38,JPA22231457,Intel Corp,SPTSHP2PMCDF,15751.0
62.4,15706,15957,15306,15463,9,JPA22231478,Intel Corp,SPTSHP2PMCDF,15608.0
62.4,15706,15463,14925,15706,18,JPA22231435,Intel Corp,SPTSHP2PMCDF,15450.0
62.4,14084,14218,13953,13953,32,JPA22362474,Intel Corp,SPTSHP2PMCDF,14052.0
62.4,14084,14218,13953,13953,32,JPA22362474,Intel Corp,SPTSHP2PMCDF,14052.0
62.4,12345,12396,12295,12345,4,SGD22057297,AOI,AQPLBCQ4EDMA1072,12345.25
62.4,15789,15706,15706,15957,6,JPE22230171,Intel Corp,SPTSHP2PMCDF,15789.5
62.4,14778,14925,14634,15000,3,JPA22480602,Intel Corp,SPTSHP2PMCDF,14834.25
62.4,15463,15625,15384,15151,9,JPE22230198,Intel Corp,SPTSHP2PMCDF,15405.75
62.4,15463,15625,15384,15151,9,JPE22230198,Intel Corp,SPTSHP2PMCDF,15405.75
62.4,11811,12096,12096,12145,9,JPE22230216,Finisar,FTCD4523E2PCM-4A,12037.0
62.4,15463,15625,15384,15151,9,JPE22230198,Intel Corp,SPTSHP2PMCDF,15405.75
62.4,15228,15075,15151,16129,3,JPA22231684,Intel Corp,SPTSHP2PMCDF,15395.75
62.4,11811,12096,12096,12145,9,JPE22230216,Finisar,FTCD4523E2PCM-4A,12037.0
62.4,16949,16949,16574,16304,5,JPE22230147,Intel Corp,SPTSHP2PMCDF,16694.0
62.4,15075,14925,15706,15625,10,JPA22231443,Intel Corp,SPTSHP2PMCDF,15332.75
62.4,12931,12820,12875,12875,6,JPE21311985,Accelight,AQP100C-C-LRL,12875.25
62.4,16042,15625,16216,16216,18,JPE22201589,Intel Corp,SPTSHP2PMCDF,16024.75
62.4,16042,15625,16216,16216,18,JPE22201589,Intel Corp,SPTSHP2PMCDF,16024.75
62.4,14492,14492,14492,14492,1,SGD21068037,Finisar,FCBN425QF1C10-OR,14492.0
62.4,14925,14925,15000,14563,10,JPA22242051,Intel Corp,SPTSHP2PMCDF,14853.25
