Interface_Temp,Fan_FanTray1Fan1Sensor1,Fan_FanTray2Fan1Sensor1,Fan_FanTray3Fan1Sensor1,Fan_FanTray4Fan1Sensor1,rack_unit,Device_local_sn,SFP_manufacturer,SFP_model
62.1,7853,7772,7812,7853,23,SGD21520601,FINISAR CORP,FCBN425QF1C10-OR
62.1,9615,9646,9615,9584,25,SGD22057276,FINISAR CORP,FCBN425QF1C02-OR
62.1,7371,7371,7371,7371,30,SGD22057014,FINISAR CORP,FCBN425QF1C07-OR
62.1,5504,5576,5494,5504,25,JPE21314339,FINISAR CORP,FCBN425QF1C02-OR
62.1,8086,8086,8130,8152,30,SGD20482610,FINISAR CORP,FCBN425QF1C20-OR
62.1,6564,6550,6550,6521,26,SGD21068101,FINISAR CORP,FCBN425QF1C02-OR
62.1,8982,8902,8928,8902,28,JPE20451965,FINISAR CORP,FCBN425QF1C10-OR
62.1,8086,8086,8130,8152,30,SGD20482610,FINISAR CORP,FCBN425QF1C02-OR
62.1,8797,8746,8797,8797,6,SGD22073966,FINISAR CORP,FCBN425QF1C02-OR
62.1,12875,12931,12931,12931,3,SGD21301637,FINISAR CORP,FCBN425QF1C02-OR
62.1,9966,9933,9933,9933,1,JPE21353281,FINISAR CORP,FCBN425QF1C02-OR
62.1,6681,6607,6651,6637,4,SGD20445485,Eoptolink,EOLQ-131HG-O-5H5
62.1,7792,7772,7772,7751,7,JPE21410722,Accelight,AQP100C-C-LRL
62.1,3773,3726,3821,3778,22,JPE21401342,FINISAR CORP,FCBN425QF1C15-OR
62.1,10752,10752,10714,10638,1,SGD21214468,Accelight,AQP100C-C-LRL
62.1,8174,8152,8130,8130,2,SGD20435567,FINISAR CORP,FCBN425QF1C02-OR
62.1,10067,10135,10135,10135,23,SGD21380295,FINISAR CORP,FCBN425QF1C15-OR
62.1,7025,7125,7142,7092,26,JPE22192781,O-NET,1AT-3Q4M15XX-14A
62.1,11450,11363,11406,11406,27,SGD21470930,FINISAR CORP,FCBN425QF1C10-OR
62.1,11952,11857,11811,12048,24,JPE22230210,FINISAR,FTCD4523E2PCM-4A
62.1,6681,6607,6651,6637,4,SGD20445485,Eoptolink,EOLQ-131HG-O-5H5
62.1,7352,7352,7352,7334,4,SGD21085772,FINISAR CORP,FCBN425QF1C02-OR
62.1,4143,4109,4166,4195,24,JPE21305468,FINISAR CORP,FCBN425QF1C15-OR
62.1,6651,6651,6696,6681,3,JPE20475113,FINISAR CORP,FCBN425QF1C02-OR
62.1,6172,6160,6185,6147,5,SGD20244857,FINISAR CORP,FCBN425QF1C02-OR
62.1,7614,7633,7633,7653,4,SGD20392294,FINISAR CORP,FCBN425QF1C10-OR
62.1,6437,6437,6451,6465,26,SGD21068046,FINISAR CORP,FCBN425QF1C20-OR
62.1,6160,6198,6185,6122,4,JPE22062982,FINISAR CORP,FCBN425QF1C02-OR
62.1,8196,8219,8174,8174,4,SGD22057477,AOI,AQPLBCQ4EDMA1072
62.1,12345,12345,12345,12244,7,JPE21311906,FINISAR CORP,FCBN425QF1C10-OR
62.1,15957,16042,15873,16216,34,JPE21032858,Intel Corp,SPTSHP2PMCDF
62.1,7978,8000,8021,8042,16,SGD21520643,FINISAR CORP,FCBN425QF1C02-OR
62.1,15384,15306,15306,15306,11,JPA22231447,Intel Corp,SPTSHP2PMCDF
62.1,8042,8086,8042,8021,30,SGD20391372,FINISAR CORP,FCBN425QF1C15-OR
62.1,9740,9740,9708,9740,24,JPE21051630,AOI,AQPA9N07ADLN0957
62.1,8000,8021,7957,8000,17,SGD21521318,FINISAR CORP,FCBN425QF1C15-OR
62.1,10563,10526,10526,10489,25,JPE21311889,FINISAR CORP,FCBN425QF1C02-OR
62.1,7425,7500,7407,7389,8,SGD21067689,FINISAR CORP,FCBN425QF1C10-OR
62.1,6550,6607,6637,6607,3,SGD20445359,Eoptolink,EOLQ-131HG-O-5H5
62.1,6833,6833,6818,6833,5,SGD21520972,FINISAR CORP,FCBN425QF1C02-OR
62.1,5714,5703,5671,5714,11,JPE21111828,FINISAR CORP,FCBN425QF1C10-OR
62.1,10067,10033,10033,10000,29,SGD21068178,FINISAR CORP,FCBN425QF1C02-OR
62.1,10067,10033,10033,10000,29,SGD21068178,FINISAR CORP,FCBN425QF1C02-OR
62.1,6818,6772,6787,6772,29,SGD21520768,O-NET,1AT-3Q4M15XX-14A
62.1,15228,15306,15384,15306,21,JPE22230232,Intel Corp,SPTSHP2PMCDF
62.1,9740,9740,9708,9740,24,JPE21051630,FINISAR CORP,FCBN425QF1C10-OR
62.1,7092,7075,7092,7109,7,JPE21404524,AOI,AQPLBCQ4EDMA1072
62.1,8982,9009,8982,8982,4,JPE21312158,FINISAR CORP,FCBN425QF1C07-OR
62.1,7633,7633,7653,7633,25,SGD20352827,AOI,AQPA9N20ADLN1205
62.1,8152,8174,8130,8196,26,SGD20452549,FINISAR CORP,FCBN425QF1C10-OR
62.1,13636,13574,13574,13574,1,JPE22097831,FINISAR CORP,FCBN425QF1C02-OR
62.1,7874,7894,7894,7915,13,SGD21085045,FINISAR CORP,FCBN425QF1C15-OR
62.1,8982,8955,8955,8955,30,SGD22075179,FINISAR CORP,FCBN425QF1C02-OR
62.1,11764,11718,11718,11718,26,SGD21470748,FINISAR CORP,FCBN425QF1C20-OR
62.1,3048,3067,2964,3003,24,JPE21305314,AOI,AQPA9N20ADLN1205
62.1,11764,11718,11718,11718,26,SGD21470748,FINISAR CORP,FCBN425QF1C20-OR
62.1,6355,6263,6315,6302,2,SGD21017523,AOI,AQPLBCQ4EDMA1072
62.1,10135,10135,10101,10204,1,JPE20451949,Accelight,AQP100C-C-LRL
62.1,9584,9584,9584,9615,5,JPE21311865,FINISAR CORP,FCBN425QF1C10-OR
62.1,5263,5328,5357,5190,3,JPE20470855,AOI,AQPLBCQ4EDMA1072
62.1,7042,7009,6912,6944,27,SGD21068157,FINISAR CORP,FCBN425QF1C10-OR
62.1,7792,7772,7772,7751,7,JPE21410722,FINISAR CORP,FCBN425QF1C02-OR
62.1,8720,8645,8670,8670,27,SGD20471678,FINISAR CORP,FCBN425QF1C10-OR
62.1,7556,7556,7537,7575,27,SGD20233576,AOI,AQPA9N20ADLN1205
62.1,9708,9708,9740,9708,23,SGD20452471,FINISAR CORP,FCBN425QF1C10-OR
62.1,6726,6666,6696,6711,12,SGD21214181,FINISAR CORP,FCBN425QF1C20-OR
62.1,9375,9345,9345,9345,29,JPE21410679,AOI,AQPA9N20ADLN1205
62.1,8670,8670,8645,8645,23,SGD20445622,FINISAR CORP,FCBN425QF1C15-OR
62.1,16666,16483,16759,16574,34,JPA22241197,Intel Corp,SPTSHP2PMCDF
62.1,13824,13513,13953,13636,9,JPE21045690,Intel Corp,SPTSHP2PMCDF
62.1,9404,9345,9404,9404,6,JPE21410526,FINISAR CORP,FCBN425QF1C10-OR
62.1,6622,6666,6666,6637,3,JPE22062943,FINISAR CORP,FCBN425QF1C02-OR
62.1,9063,9009,9036,9090,5,SGD21036231,FINISAR CORP,FCBN425QF1C02-OR
62.1,13953,14423,14423,14423,34,JPA22473719,Intel Corp,SPTSHP2PMCDF
62.1,7832,7915,7894,7874,27,SGD21207335,FINISAR CORP,FCBN425QF1C10-OR
62.1,10526,10600,10526,10526,8,SGD22057069,FINISAR CORP,FCBN425QF1C02-OR
62.1,7058,7025,7025,7125,30,SGD21085651,FINISAR CORP,FCBN425QF1C02-OR
62.1,7352,7352,7371,7352,8,SGD21520832,FINISAR CORP,FCBN425QF1C02-OR
62.1,6382,6382,6355,6355,14,JPE21330948,FINISAR CORP,FCBN425QF1C10-OR
62.1,10830,10830,10869,10791,23,JPE21051654,FINISAR CORP,FCBN425QF1C02-OR
62.1,7575,7537,7537,7518,41,SGD20245026,FINISAR CORP,FCBN425QF1C07-OR
62.1,14218,14778,14851,14018,15,JPA22231445,Intel Corp,SPTSHP2PMCDF
62.1,13333,13953,13761,13574,11,JPA22473538,Intel Corp,SPTSHP2PMCDF
62.1,6263,6237,6224,6211,25,SGD21084876,FINISAR CORP,FCBN425QF1C02-OR
62.1,7772,7812,7772,7751,29,SGD20391112,AOI,AQPA9N20ADLN1205
62.1,9966,9900,9900,9933,30,JPE20343434,FINISAR CORP,FCBN425QF1C20-OR
62.1,16483,16216,16574,16666,4,JPA22231710,Intel Corp,SPTSHP2PMCDF
62.1,9090,9090,9036,9063,4,SGD21511353,Accelight,AQP100C-C-LRL
62.1,5847,5859,5802,5802,5,JPE21314468,FINISAR CORP,FCBN425QF1C02-OR
62.1,8645,8670,8645,8645,29,SGD20445160,AOI,AQPA9N20ADLN1205
62.1,8450,8450,8426,8426,26,SGD20421551,FINISAR CORP,FCBN425QF1C15-OR
62.1,9900,9868,9868,9900,10,SGD22057433,FINISAR CORP,FCBN425QF1C02-OR
62.1,6263,6250,6263,6329,11,SGD22023332,FINISAR CORP,FCBN425QF1C02-OR
62.1,16483,16483,16129,16304,9,JPA22331468,Intel Corp,SPTSHP2PMCDF
62.1,8064,8108,8108,8086,7,SGD20492556,AOI,AQPLBCQ4EDMA1072
62.1,8450,8426,8426,8474,27,SGD22074255,FINISAR CORP,FCBN425QF1C10-OR
62.1,9316,9375,9287,9345,3,JPE20451926,FINISAR CORP,FCBN425QF1C10-OR
62.1,8450,8450,8426,8426,26,SGD20421551,FINISAR CORP,FCBN425QF1C15-OR
62.1,10752,10752,10714,10714,2,JPE20285191,FINISAR CORP,FCBN425QF1C10-OR
62.1,11450,11450,11450,11450,3,JPE21311911,Accelight,AQP100C-C-LRL
62.1,9090,9063,9090,9090,7,SGD22056900,FINISAR CORP,FCBN425QF1C10-OR
62.1,3994,4005,4000,3937,36,JPE21391297,FINISAR CORP,FCBN425QF1C10-OR
62.1,7894,7874,7874,7792,2,SGD20445600,FINISAR CORP,FCBN425QF1C02-OR
62.1,8823,8771,8746,8746,28,SGD20436240,FINISAR CORP,FCBN425QF1C15-OR
62.1,8823,8849,8823,8823,7,SGD20452763,FINISAR CORP,FCBN425QF1C03-OR
62.1,7978,7978,7978,7957,5,SGD21036214,AOI,AQPLBCQ4EDMA1072
62.1,8849,8797,8849,8849,30,JPE20471036,AOI,AQPA9N10ADLN1205
62.1,9615,9677,9584,9584,5,SGD22074505,AOI,AQPLBCQ4EDMA1072
62.1,11857,11904,11952,11904,30,SGD21471014,FINISAR CORP,FCBN425QF1C02-OR
62.1,7957,7978,7936,7957,27,SGD20482590,AOI,AQPA9N15ADLN1205
62,11673,11673,11673,11673,30,JPE21314439,FINISAR CORP,FCBN425QF1C10-OR
62,15789,15306,15957,15306,24,JPA22231433,Intel Corp,SPTSHP2PMCDF
62,6637,6696,6622,6696,29,JPE21404223,FINISAR CORP,FCBN425QF1C10-OR
62,11718,11718,11718,11718,4,SGD22075050,AOI,AQPLBCQ4EDMA1072
62,8498,8522,8474,8522,4,SGD21254473,Hisense,DQF8503-4C03
62,7894,7894,7915,7874,3,SGD21520986,Hisense,DQF8503-4C03
62,9740,9740,9771,9740,7,JPE21404482,FINISAR CORP,FCBN425QF1C02-OR
62,6622,6622,6666,6637,25,JPE21322597,Hisense,DQF8503-4C03
62,8498,8522,8474,8522,4,SGD21254473,Hisense,DQF8503-4C03
62,8746,8797,8771,8670,4,JPE21320977,Hisense,DQF8503-4C03
62,7894,7894,7915,7874,3,SGD21520986,O-NET,1AT-3Q4M10XX-14A
62,8771,8797,8771,8720,3,SGD21086017,FINISAR CORP,FCBN425QF1C10-OR
62,10714,10676,10676,10714,24,JPE21392505,FINISAR CORP,FCBN425QF1C20-OR
62,7792,7792,7812,7772,1,JPE22060751,O-NET,1AT-3Q4M10XX-14A
62,6637,6696,6622,6696,29,JPE21404223,FINISAR CORP,FCBN425QF1C10-OR
62,8771,8771,8823,8746,11,JPE21402306,FINISAR CORP,FCBN425QF1C20-OR
62,6637,6696,6622,6696,29,JPE21404223,FINISAR CORP,FCBN425QF1C10-OR
62,8771,8823,8849,8849,6,JPE21404656,FINISAR CORP,FCBN425QF1C10-OR
62,7389,7462,7389,7407,23,JPE21270865,Hisense,DQF8503-4C03
62,7042,7009,6993,6993,15,SGD21214061,O-NET,1AT-3Q4M10XX-14A
62,6681,6711,6726,6726,4,SGD20445469,AOI,AQPLBCQ4EDMA1072
62,5976,5988,6048,5988,25,SGD20445438,FINISAR CORP,FCBN425QF1C10-OR
62,3937,3911,3973,3916,30,JPE21465465,FINISAR CORP,FCBN425QF1C15-OR
62,5976,5988,6048,5988,25,SGD20445438,FINISAR CORP,FCBN425QF1C10-OR
62,6880,7058,7009,7025,28,JPE22190583,Hisense,DQF8503-4C03
62,8797,8875,8823,8823,24,SGD20445635,FINISAR CORP,FCBN425QF1C15-OR
62,6681,6711,6726,6726,4,SGD20445469,FINISAR CORP,FCBN425QF1C10-OR
62,12765,12765,12820,12765,6,SGD21302156,FINISAR CORP,FCBN425QF1C10-OR
62,10169,10169,10169,10135,30,JPE22192015,FINISAR CORP,FCBN425QF1C20-OR
62,10169,10169,10169,10135,30,JPE22192015,FINISAR CORP,FCBN425QF1C10-OR
62,6880,6896,6928,6833,5,SGD21067623,Hisense,DQF8503-4C03
62,7692,7712,7692,7712,30,JPE22063099,Ligent Photonics,DQF8503-4C20
62,7792,7751,7731,7712,29,SGD20296594,FINISAR CORP,FCBN425QF1C10-OR
62,7109,7125,7109,7075,27,JPE20511604,Hisense,DQF8503-4C03
62,5671,5649,5576,5639,26,SGD20445547,FINISAR CORP,FCBN425QF1C15-OR
62,6880,6896,6928,6833,5,SGD21067623,Hisense,DQF8503-4C03
62,5395,5565,5424,5454,27,SGD21520680,FINISAR CORP,FCBN425QF1C15-OR
62,6833,6802,6802,6802,25,JPE21312253,FINISAR CORP,FCBN425QF1C10-OR
62,8571,8595,8571,8571,3,SGD20493033,AOI,AQPLBCQ4EDMA1072
62,6880,7058,7009,7025,28,JPE22190583,Ligent Photonics,DQF8503-4C20
62,5671,5649,5576,5639,26,SGD20445547,FINISAR CORP,FCBN425QF1C15-OR
62,8152,8174,8196,8174,5,SGD20243434,Hisense,DQF8503-4C03
62,14084,14084,14084,14018,1,JPE21410653,Accelight,AQP100C-C-LRL
62,10452,10489,10452,10489,3,SGD21241932,Accelight,AQP100C-C-LRL
62,6772,6787,6756,6787,26,JPE22032289,Hisense,DQF8503-4C03
62,7407,7444,7389,7407,5,SGD20284184,Eoptolink,EOLQ-131HG-O-5H5
62,8426,8426,8450,8426,3,JPE20471088,Hisense,DQF8503-4C03
62,8849,8823,8849,8955,17,SGD21492452,FINISAR CORP,FCBN425QF1C02-OR
62,8000,8042,8021,7978,3,SGD21213935,O-NET,1AT-3Q4M10XX-14A
62,7672,7692,7731,7692,2,JPE20331649,Intel Corp,SPTSLP2SLCDF
62,9554,9523,9433,9523,25,SGD21242676,FINISAR CORP,FCBN425QF1C02-OR
62,13333,13953,13761,13574,11,JPA22473538,Intel Corp,SPTSHP2PMCDF
62,7281,7263,1127,7281,6,SGD21183137,Hisense,DQF8503-4C03
62,13333,13953,13761,13574,11,JPA22473538,Intel Corp,SPTSHP2PMCDF
62,7653,7614,7633,7594,5,SGD21017344,AOI,AQPLBCQ4EDMA1072
62,7653,7614,7633,7594,5,SGD21017344,AOI,AQPLBCQ4EDMA1072
62,16304,16216,16042,16042,3,JPE20255064,Intel Corp,SPTSHP2PMCDF
62,16304,16216,16042,16042,3,JPE20255064,Intel Corp,SPTSHP2PMCDF
62,8571,8571,8547,8595,25,SGD22057174,FINISAR CORP,FCBN425QF1C02-OR
62,8174,8108,8108,8086,5,JPE20462179,AOI,AQPLBCQ4EDMA1072
62,7692,7633,7672,7633,28,SGD20421964,Hisense,DQF8503-4C03
62,8000,8064,8086,8086,24,JPE20481927,Hisense,DQF8503-4C03
62,8130,8130,8152,8130,4,SGD20296541,FINISAR CORP,FCBN425QF1C10-OR
62,7712,7692,7751,7731,26,JPE20461909,FINISAR CORP,FCBN425QF1C10-OR
62,7692,7633,7672,7633,28,SGD20421964,FINISAR CORP,FCBN425QF1C20-OR
62,9345,9345,9345,9345,25,JPE22190591,FINISAR CORP,FCBN425QF1C15-OR
62,8130,8130,8152,8130,4,SGD20296541,AOI,AQPLBCQ4EDMA1072
62,11904,11952,12048,12000,7,JPE20470935,AOI,AQPLBCQ4EDMA1072
62,7853,7915,7915,7915,5,JPE22032292,FINISAR CORP,FCBN425QF1C02-OR
62,10033,10000,10000,10000,10,SGD22056850,FINISAR CORP,FCBN425QF1C02-OR
62,9202,9174,9174,9174,28,SGD21161519,AOI,AQPA9N07ADLN0957
62,8571,8571,8571,8595,24,JPE21330824,FINISAR CORP,FCBN425QF1C10-OR
62,10344,10309,10344,10309,23,JPE20475051,AOI,AQPA9N20ADLN1205
62,7092,7159,7092,7109,2,SGD20445070,O-NET,1AT-3Q4M03XX-14A
62,7299,7317,7317,7317,24,JPE22192097,O-NET,1AT-3Q4M10XX-14A
62,10638,10752,10676,10714,8,SGD21470978,Accelight,AQP100C-C-LRL
62,5376,5494,5415,5514,24,SGD21520834,FINISAR CORP,FCBN425QF1C15-OR
62,5376,5494,5415,5514,24,SGD21520834,FINISAR CORP,FCBN425QF1C10-OR
62,9230,9230,9230,9259,28,JPE21051632,FINISAR CORP,FCBN425QF1C10-OR
62,10000,9966,9966,9933,7,SGD21036306,AOI,AQPLBCQ4EDMA1072
62,9230,9230,9230,9259,28,JPE21051632,FINISAR CORP,FCBN425QF1C20-OR
62,8695,8595,8645,8620,29,SGD20452757,FINISAR CORP,FCBN425QF1C10-OR
62,12875,12931,12875,12820,1,JPE22183196,AOI,AQPLBCQ4EDMA1072
62,8264,8287,8287,8333,7,SGD20404786,Hisense,DQF8503-4C03
62,10416,10416,10380,10380,30,SGD20492612,FINISAR CORP,FCBN425QF1C02-OR
62,10000,9966,9966,9933,7,SGD21036306,FINISAR CORP,FCBN425QF1C10-OR
62,12658,12658,12605,12658,1,SGD21036300,Hisense,DQF8503-4C03
62,9287,9259,9316,9345,29,SGD22074011,FINISAR CORP,FCBN425QF1C02-OR
62,9287,9259,9316,9345,29,SGD22074011,FINISAR CORP,FCBN425QF1C02-OR
62,6224,6276,6263,6263,14,JPE20441633,FINISAR CORP,FCBN425QF1C10-OR
62,12987,12875,12931,12875,1,JPE21312141,Accelight,AQP100C-C-LRL
62,7731,7692,7731,7712,2,JPE21353710,AOI,AQPLBCQ4EDMA1072
62,11904,11952,12048,12000,7,JPE20470935,FINISAR CORP,FCBN425QF1C02-OR
62,8086,8108,8130,8152,25,JPE16193355,FINISAR CORP,FCBN425QF1C10-OR
62,3440,3405,3416,3367,24,JPE20460695,FINISAR CORP,FCBN425QF1C20-OR
62,5253,5217,5263,5328,30,SGD20452688,AOI,AQPA9N15ADLN1205
62,7042,7009,7009,7042,7,SGD20512826,Ligent Photonics,DQF8503-4C03
62,5357,5395,5424,5291,24,JPE20434480,Hisense,DQF8503-4C03
62,8450,8403,8474,8498,8,SGD22056873,AOI,AQPLBCQ4EDMA1072
62,8450,8403,8474,8498,8,SGD22056873,AOI,AQPLBCQ4EDMA1072
62,6928,6944,6960,6944,2,SGD20452655,Eoptolink,EOLQ-131HG-O-5H5
62,8498,8474,8450,8379,1,SGD21017356,FINISAR CORP,FCBN425QF1C03-OR
62,6211,6134,6224,6097,29,JPE20292752,FINISAR CORP,FCBN425QF1C15-OR
62,11952,11952,11904,11857,5,SGD22074913,AOI,AQPLBCQ4EDMA1072
62,10101,10101,10135,10033,8,JPE20482213,FINISAR CORP,FCBN425QF1C10-OR
62,16042,15957,16216,16042,37,JPE21032860,Intel Corp,SPTSHP2PMCDF
62,7042,7092,7025,7075,2,SGD21035711,Hisense,DQF8503-4C03
62,5300,5309,5291,5253,2,SGD21520760,Accelight,AQP100C-C-LRL
62,6160,6147,6085,6097,3,JPE22183163,Accelight,AQP100C-C-LRL
62,8241,8241,8241,8264,7,JPE21410648,Accelight,AQP100C-C-LRL
62,14563,14354,14285,14354,5,JPA22364100,Intel Corp,SPTSHP2PMCDF
62,8498,8474,8498,8474,29,SGD21301587,Hisense,DQF8503-4C03
62,7792,7751,7792,7751,6,SGD21085654,AOI,AQPLBCQ4EDMA1072
62,9287,9316,9316,9316,24,JPE21320995,Hisense,DQF8503-4C02
62,3811,3816,3802,3816,28,JPE21393412,FINISAR CORP,FCBN425QF1C15-OR
62,10309,10309,10344,10344,7,JPE21392506,FINISAR CORP,FCBN425QF1C02-OR
62,15706,15228,15789,15306,15,JPA22231686,Intel Corp,SPTSHP2PMCDF
62,7042,7092,7025,7075,2,SGD21035711,Hisense,DQF8503-4C03
62,8356,8310,8356,8426,3,SGD22023425,O-NET,1AT-3Q4M10XX-14A
62,10830,10830,10752,10830,26,JPE21392242,FINISAR CORP,FCBN425QF1C10-OR
62,8356,8310,8356,8426,3,SGD22023425,Hisense,DQF8503-4C03
62,7594,7633,7594,7556,28,JPE20433581,Hisense,DQF8503-4C03
62,8902,8982,9009,8955,7,SGD21254833,Hisense,DQF8503-4C03
62,8875,8928,8955,8902,8,JPE21314328,FINISAR CORP,FCBN425QF1C10-OR
62,7874,7874,7832,7874,28,JPE21402451,FINISAR CORP,FCBN425QF1C10-OR
62,8875,8928,8955,8902,8,JPE21314328,FINISAR CORP,FCBN425QF1C10-OR
62,5514,5555,5535,5454,28,JPE20443274,FINISAR CORP,FCBN425QF1C20-OR
62,8902,8982,9009,8955,7,SGD21254833,Accelight,AQP100C-C-LRL
62,8310,8310,8333,8333,24,SGD21132147,FINISAR CORP,FCBN425QF1C02-OR
62,8955,9036,8982,9009,23,SGD20511721,AOI,AQPA9N20ADLN1205
62,8928,8928,8955,8902,5,JPE21402360,FINISAR CORP,FCBN425QF1C02-OR
62,6263,6396,6355,6396,10,SGD21214438,FINISAR CORP,FCBN425QF1C15-OR
62,3344,3367,3337,3432,32,JPE21114414,FINISAR CORP,FCBN425QF1C10-OR
62,8928,8928,8955,8902,5,JPE21402360,FINISAR CORP,FCBN425QF1C10-OR
62,10869,10948,10869,10909,1,SGD22074143,Hisense,DQF8503-4C03
62,7500,7462,7481,7481,6,SGD20422054,Accelight,AQP100C-C-LRL
62,5366,5347,5366,5253,14,JPE21490575,FINISAR CORP,FCBN425QF1C02-OR
62,9615,9646,9615,9584,25,JPE20470987,AOI,AQPA9N07ADLN0957
62,8547,8571,8571,8571,4,SGD21017115,Accelight,AQP100C-C-LRL
62,9615,9646,9615,9584,25,JPE20470987,Hisense,DQF8503-4C03
62,10000,10033,10067,10067,24,JPE21404650,FINISAR CORP,FCBN425QF1C02-OR
62,15075,15228,14925,14925,6,JPA22231694,Intel Corp,SPTSHP2PMCDF
62,9202,9174,9118,9174,6,SGD21035603,Hisense,DQF8503-4C03
62,7281,7177,7228,7211,5,JPE21314286,Hisense,DQF8503-4C03
62,8522,8522,8522,8498,25,SGD20421793,AOI,AQPA9N20ADLN1205
62,10416,10489,10452,10452,1,SGD22023682,AOI,AQPLBCQ4EDMA1072
62,8333,8287,8264,8287,23,JPE20471051,Hisense,DQF8503-4C03
62,11718,11627,11673,11673,27,JPE21392492,FINISAR CORP,FCBN425QF1C20-OR
62,6637,6651,6622,6651,7,JPE20481784,Hisense,DQF8503-4C03
62,8450,8426,8403,8379,4,JPE21051711,Hisense,DQF8503-4C03
62,9404,9404,9404,9404,25,JPE21051617,FINISAR CORP,FCBN425QF1C10-OR
62,7731,7614,7633,7712,1,SGD21017509,AOI,AQPLBCQ4EDMA1072
62,7281,7177,7228,7211,5,JPE21314286,FINISAR CORP,FCBN425QF1C10-OR
62,9375,9404,9433,9433,30,SGD21492013,FINISAR CORP,FCBN425QF1C02-OR
62,7731,7812,7853,7772,3,JPE21262625,Hisense,DQF8503-4C03
62,9146,9174,9202,9174,27,JPE20470722,FINISAR CORP,FCBN425QF1C15-OR
62,6928,6833,6864,6802,28,SGD21085477,FINISAR CORP,FCBN425QF1C15-OR
62,5366,5338,5405,5454,12,JPE21493563,FINISAR CORP,FCBN425QF1C02-OR
62,9036,9118,9146,9202,29,SGD21132554,FINISAR CORP,FCBN425QF1C10-OR
62,7500,7444,7444,7462,8,SGD20512878,AOI,AQPLBCQ4EDMA1072
62,7299,7317,7352,7263,5,JPE21270754,Hisense,DQF8503-4C03
62,15625,15873,15228,15384,3,JPA22242174,Intel Corp,SPTSHP2PMCDF
62,8746,8695,8746,8670,26,SGD22056694,FINISAR CORP,FCBN425QF1C02-OR
62,7299,7317,7352,7263,5,JPE21270754,Hisense,DQF8503-4C03
62,8746,8695,8746,8670,26,SGD22056694,FINISAR CORP,FCBN425QF1C02-OR
62,15706,15789,15706,15706,6,JPA22231733,Intel Corp,SPTSHP2PMCDF
62,8450,8426,8403,8379,4,JPE21051711,Hisense,DQF8503-4C03
62,8982,8982,8955,9009,3,SGD21039891,Hisense,DQF8503-4C03
62,11363,11363,11494,11320,6,JPA22231696,FINISAR,FTCD4523E2PCM-4A
62,10135,10101,10101,10067,3,JPE21314393,Accelight,AQP100C-C-LRL
62,10869,10909,10869,10948,5,JPE21402426,Accelight,AQP100C-C-LRL
62,8021,8064,8021,8021,25,JPE20285208,FINISAR CORP,FCBN425QF1C02-OR
62,8130,8086,8108,8086,24,SGD21492812,FINISAR CORP,FCBN425QF1C20-OR
62,8130,8086,8108,8086,24,SGD21492812,FINISAR CORP,FCBN425QF1C02-OR
62,7125,7159,7159,7109,7,SGD22023409,Hisense,DQF8503-4C03
62,12244,12195,12244,12345,6,JPA22231448,FINISAR,FTCD4523E2PCM-4A
62,6833,6880,6833,6833,27,JPE21312211,FINISAR CORP,FCBN425QF1C02-OR
62,10135,10101,10101,10067,3,JPE21314393,Accelight,AQP100C-C-LRL
62,8219,8241,8241,8196,27,SGD21053673,FINISAR CORP,FCBN425QF1C07-OR
62,9554,9584,9584,9554,4,JPE21312132,Accelight,AQP100C-C-LRL
62,8771,8849,8797,8823,4,JPE21262650,Hisense,DQF8503-4C03
62,7812,7751,7772,7751,6,SGD21053096,Hisense,DQF8503-4C03
62,5649,5671,5671,5681,26,JPE22200436,FINISAR CORP,FCBN425QF1C07-OR
62,8595,8595,8620,8620,2,JPE20454761,Hisense,DQF8503-4C03
62,3314,3322,3303,3333,24,JPE21091559,FINISAR CORP,FCBN425QF1C20-OR
62,6493,6479,6479,6535,27,SGD21068065,Hisense,DQF8503-4C03
62,8264,8264,8310,8287,24,SGD21161522,AOI,AQPA9N15ADLN1205
62,10344,10309,10309,10309,10,SGD22074502,FINISAR CORP,FCBN425QF1C02-OR
62,8955,8955,8928,8955,29,SGD20421781,FINISAR CORP,FCBN425QF1C15-OR
62,6000,5952,5882,5882,25,JPE20452902,FINISAR CORP,FCBN425QF1C02-OR
62,6607,6637,6651,6637,29,SGD21520705,FINISAR CORP,FCBN425QF1C02-OR
62,16666,16574,16853,16759,33,JPA22473684,Intel Corp,SPTSHP2PMCDF
62,7792,7812,7832,7812,8,SGD21242070,O-NET,1AT-3Q4M10XX-14A
62,7792,7812,7832,7812,8,SGD21242070,Accelight,AQP100C-C-LRL
62,8797,8823,8797,8746,26,JPE21314389,FINISAR CORP,FCBN425QF1C10-OR
62,5769,5747,5736,5714,23,SGD20421613,O-NET,1AT-3Q4M10XX-14A
62,17142,16574,17142,16853,4,JPA22231705,Intel Corp,SPTSHP2PMCDF
62,7177,7159,7194,7194,15,JPE20482285,AOI,AQPA9N15ADLN0957
62,6711,6711,6772,6756,1,SGD20452954,FINISAR CORP,FCBN425QF1C10-OR
62,11363,11406,11406,11363,1,SGD21521285,FINISAR CORP,FCBN425QF1C02-OR
62,11363,11406,11406,11363,1,SGD21521285,FINISAR CORP,FCBN425QF1C02-OR
62,6864,6818,6864,6833,8,SGD21068452,AOI,AQPLBCQ4EDMA1072
62,6355,6263,6315,6302,2,SGD21017523,FINISAR CORP,FCBN425QF1C10-OR
